Abiraterone	Afatinib	Aflibercept	Aldesleukin	Aminophylline	Anakinra	Anastrozole	Arsenic trioxide	Axitinib	Azacitidine	Bevacizumab	Bexarotene	Bortezomib	Bosutinib	Brentuximab vedotin	Busulfan	Cabazitaxel	Capecitabine	Carboplatin	Carmustine	Carvedilol	Cediranib	Celecoxib	Cetuximab	Chenodeoxycholic acid	Chlorambucil	Cisplatin	Clofarabine	Cyclophosphamide	Cytarabine	Dacarbazine	Dasatinib	Daunorubicin	Decitabine	Dexamethasone	Diphenhydramine	Docetaxel	Doxorubicin	Enalapril	Epirubicin	Erlotinib	Etodolac	Etoposide	Everolimus	Exemestane	Fludarabine	Fluorouracil	Fotemustine	Fulvestrant	Gefitinib	Gemcitabine	Idarubicin	Imatinib	Interferon alfa-2a	Ipilimumab	Irinotecan	Ixabepilone	Ketoconazole	Lansoprazole	Lapatinib	Lenalidomide	Letrozole	Lomustine	Melphalan	Metformin	Methotrexate	Methoxsalen	Midazolam	Midostaurin	Mitomycin	Mitoxantrone	Naloxone	Octreotide	Olaparib	Oxaliplatin	Oxycodone	Paclitaxel	Pazopanib	Peginterferon alfa-2b	Pemetrexed	Pertuzumab	Prednisone	Pregabalin	Procainamide	Propranolol	Rituximab	Romidepsin	Romiplostim	Rosiglitazone	Simvastatin	Sirolimus	Sorafenib	Sunitinib	Tamoxifen	Temozolomide	Temsirolimus	Thalidomide	Theophylline	Topotecan	Toremifene	Trabectedin	Trastuzumab	Tretinoin	Trientine	Trifluridine	Vandetanib	Vincristine	Vinorelbine	Vorinostat	Zoledronic acid
Lansoprazole	0.0820849986238988	0.135335283236613	0.606530659712633	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.367879441171442	0.0820849986238988	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.135335283236613	0.22313016014843	0.367879441171442	0.0820849986238988	0.367879441171442	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.135335283236613	0.22313016014843	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633	0.0820849986238988	0.367879441171442	0.367879441171442	0.0820849986238988	0.22313016014843	0.367879441171442	1	0.135335283236613	0.606530659712633	0.0820849986238988	0.606530659712633	0.22313016014843	0.0820849986238988	0.606530659712633	0.22313016014843	0.367879441171442	0.606530659712633	0.22313016014843	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.606530659712633	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.367879441171442	0.135335283236613	0.606530659712633	0.22313016014843	0.606530659712633	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.367879441171442	0.606530659712633	0.22313016014843	0.606530659712633	0.135335283236613	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633
Lapatinib	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	1	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.606530659712633	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.606530659712633	0.135335283236613	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613
Lenalidomide	0.0820849986238988	0.135335283236613	0.606530659712633	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.367879441171442	0.0820849986238988	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.135335283236613	0.22313016014843	0.367879441171442	0.0820849986238988	0.367879441171442	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.135335283236613	0.22313016014843	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633	0.0820849986238988	0.367879441171442	0.367879441171442	0.0820849986238988	0.22313016014843	0.367879441171442	0.606530659712633	0.135335283236613	1	0.0820849986238988	0.606530659712633	0.22313016014843	0.0820849986238988	0.606530659712633	0.22313016014843	0.367879441171442	0.606530659712633	0.22313016014843	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.606530659712633	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.367879441171442	0.135335283236613	0.606530659712633	0.22313016014843	0.606530659712633	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.367879441171442	0.606530659712633	0.22313016014843	0.606530659712633	0.135335283236613	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633
Letrozole	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	1	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988
Lomustine	0.0820849986238988	0.135335283236613	0.606530659712633	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.367879441171442	0.0820849986238988	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.135335283236613	0.22313016014843	0.367879441171442	0.0820849986238988	0.367879441171442	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.135335283236613	0.22313016014843	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633	0.0820849986238988	0.367879441171442	0.367879441171442	0.0820849986238988	0.22313016014843	0.367879441171442	0.606530659712633	0.135335283236613	0.606530659712633	0.0820849986238988	1	0.22313016014843	0.0820849986238988	0.606530659712633	0.22313016014843	0.367879441171442	0.606530659712633	0.22313016014843	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.606530659712633	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.367879441171442	0.135335283236613	0.606530659712633	0.22313016014843	0.606530659712633	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.367879441171442	0.606530659712633	0.22313016014843	0.606530659712633	0.135335283236613	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633
Melphalan	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.0820849986238988	0.135335283236613	0.367879441171442	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	0.22313016014843	0.22313016014843	0.367879441171442	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.367879441171442	0.0820849986238988	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.135335283236613	0.22313016014843	0.606530659712633	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.606530659712633	0.22313016014843	0.135335283236613	0.22313016014843	0.0820849986238988	0.22313016014843	1	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.135335283236613	0.0820849986238988	0.22313016014843	0.135335283236613	0.22313016014843	0.135335283236613	0.22313016014843	0.0820849986238988	0.22313016014843	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.135335283236613	0.22313016014843	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.367879441171442	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.135335283236613	0.22313016014843	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843
Metformin	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	1	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988
Methotrexate	0.135335283236613	0.135335283236613	0.606530659712633	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.367879441171442	0.0820849986238988	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.135335283236613	0.22313016014843	0.367879441171442	0.0820849986238988	0.367879441171442	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.135335283236613	0.22313016014843	0.22313016014843	0.135335283236613	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633	0.0820849986238988	0.367879441171442	0.367879441171442	0.0820849986238988	0.22313016014843	0.367879441171442	0.606530659712633	0.135335283236613	0.606530659712633	0.0820849986238988	0.606530659712633	0.22313016014843	0.0820849986238988	1	0.22313016014843	0.367879441171442	0.606530659712633	0.22313016014843	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.606530659712633	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.367879441171442	0.135335283236613	0.606530659712633	0.22313016014843	0.606530659712633	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.367879441171442	0.606530659712633	0.22313016014843	0.606530659712633	0.135335283236613	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633
Methoxsalen	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.22313016014843	0.0820849986238988	0.22313016014843	0.606530659712633	0.22313016014843	0.0820849986238988	0.135335283236613	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.367879441171442	0.22313016014843	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.135335283236613	0.367879441171442	0.0820849986238988	0.606530659712633	0.22313016014843	0.0820849986238988	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.135335283236613	0.606530659712633	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.0820849986238988	0.606530659712633	0.22313016014843	0.22313016014843	0.135335283236613	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	1	0.22313016014843	0.22313016014843	0.367879441171442	0.135335283236613	0.0820849986238988	0.22313016014843	0.135335283236613	0.22313016014843	0.135335283236613	0.22313016014843	0.0820849986238988	0.22313016014843	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.22313016014843	0.22313016014843	0.606530659712633	0.606530659712633	0.22313016014843	0.135335283236613	0.22313016014843	0.367879441171442	0.22313016014843	0.0820849986238988	0.367879441171442	0.606530659712633	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.135335283236613	0.22313016014843	0.367879441171442	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843
Midazolam	0.0820849986238988	0.135335283236613	0.367879441171442	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.606530659712633	0.0820849986238988	0.606530659712633	0.22313016014843	0.22313016014843	0.0820849986238988	0.135335283236613	0.22313016014843	0.606530659712633	0.0820849986238988	0.367879441171442	0.367879441171442	0.606530659712633	0.22313016014843	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.606530659712633	0.22313016014843	0.0820849986238988	0.0820849986238988	0.606530659712633	0.135335283236613	0.0820849986238988	0.135335283236613	0.22313016014843	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.367879441171442	0.0820849986238988	0.367879441171442	0.367879441171442	0.0820849986238988	0.22313016014843	0.367879441171442	0.367879441171442	0.135335283236613	0.367879441171442	0.0820849986238988	0.367879441171442	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	1	0.367879441171442	0.22313016014843	0.135335283236613	0.0820849986238988	0.606530659712633	0.135335283236613	0.367879441171442	0.135335283236613	0.22313016014843	0.0820849986238988	0.606530659712633	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.367879441171442	0.367879441171442	0.22313016014843	0.22313016014843	0.606530659712633	0.135335283236613	0.367879441171442	0.22313016014843	0.367879441171442	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.367879441171442	0.367879441171442	0.22313016014843	0.367879441171442	0.135335283236613	0.606530659712633	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.367879441171442
Midostaurin	0.0820849986238988	0.135335283236613	0.606530659712633	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.367879441171442	0.0820849986238988	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.135335283236613	0.22313016014843	0.367879441171442	0.0820849986238988	0.367879441171442	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.135335283236613	0.22313016014843	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633	0.0820849986238988	0.367879441171442	0.367879441171442	0.0820849986238988	0.22313016014843	0.367879441171442	0.606530659712633	0.135335283236613	0.606530659712633	0.0820849986238988	0.606530659712633	0.22313016014843	0.0820849986238988	0.606530659712633	0.22313016014843	0.367879441171442	1	0.22313016014843	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.606530659712633	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.606530659712633	0.367879441171442	0.22313016014843	0.22313016014843	0.367879441171442	0.135335283236613	0.606530659712633	0.22313016014843	0.606530659712633	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.367879441171442	0.606530659712633	0.22313016014843	0.606530659712633	0.135335283236613	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.606530659712633
Mitomycin	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.22313016014843	0.0820849986238988	0.22313016014843	0.367879441171442	0.22313016014843	0.0820849986238988	0.135335283236613	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.606530659712633	0.22313016014843	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.135335283236613	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	0.0820849986238988	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.135335283236613	0.22313016014843	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.0820849986238988	0.367879441171442	0.22313016014843	0.22313016014843	0.135335283236613	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.0820849986238988	0.22313016014843	0.367879441171442	0.22313016014843	0.22313016014843	1	0.135335283236613	0.0820849986238988	0.22313016014843	0.135335283236613	0.22313016014843	0.135335283236613	0.22313016014843	0.0820849986238988	0.22313016014843	0.0820849986238988	0.22313016014843	0.135335283236613	0.0820849986238988	0.22313016014843	0.22313016014843	0.367879441171442	0.22313016014843	0.22313016014843	0.135335283236613	0.22313016014843	0.22313016014843	0.22313016014843	0.0820849986238988	0.367879441171442	0.367879441171442	0.22313016014843	0.0820849986238988	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.22313016014843	0.135335283236613	0.22313016014843	0.367879441171442	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843
Mitoxantrone	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.0820849986238988	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.367879441171442	0.135335283236613	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.606530659712633	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	1	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.0820849986238988	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.135335283236613	0.606530659712633	0.135335283236613	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613
Naloxone	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.135335283236613	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	1	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.22313016014843	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988	0.0820849986238988
