drug,DEG,logFC
Palbociclib,POLQ,-0.777256664775666
Palbociclib,NBN,-1.0378234727042
Palbociclib,ENOSF1,-0.68195956093924
Palbociclib,EZH2,-1.18961460817428
Palbociclib,NDUFA10,1.0185942082178
Palbociclib,EMP2,-1.09476336411068
Palbociclib,NUP210,-1.06929950487046
Palbociclib,GALNT6,1.80242867696853
Palbociclib,MRPL2,0.559494711103894
Palbociclib,CDC45,-0.635647058486934
Palbociclib,GLCE,1.11039507389068
Palbociclib,PGAP3,1.31205810819353
Palbociclib,RAP1GAP2,0.996714773632237
Palbociclib,OS9,1.12806031249819
Palbociclib,HIRA,1.36768641925994
Palbociclib,TSC22D1,1.41475968133836
Palbociclib,BTBD2,0.834318195070538
Palbociclib,IQCB1,-0.760201454162596
Palbociclib,STAB1,1.64769604660216
Palbociclib,ETV1,0.941839013780867
Palbociclib,CEP131,-0.548566857973733
Palbociclib,POLA2,-0.810719870385665
Palbociclib,HSPB11,-1.14947276456015
Palbociclib,CDC27,-0.688039688836961
Palbociclib,ANGPTL7,-0.673542692547751
Palbociclib,COG5,0.895527158464706
Palbociclib,OSBPL1A,1.27703773975372
Palbociclib,SMR3B,0.540778517723082
Palbociclib,KAT5,0.621421774228416
Palbociclib,FAM32A,0.545075268972483
Palbociclib,CAPZB,0.912729728789555
Palbociclib,BRAP,0.477936029434206
Palbociclib,FMO1,-1.43695722307478
Palbociclib,SPC25,-1.00212114197867
Palbociclib,ABCD4,-0.523551861445104
Palbociclib,EAF2,-1.37220334439051
Palbociclib,NCAPG,-0.851918106987359
Palbociclib,SMYD2,1.19728389240447
Palbociclib,NEMF,-0.660709857940671
Palbociclib,TAF5,-0.730766466685701
Palbociclib,NR2E1,0.564012939021703
Palbociclib,LIMCH1,1.98531170118423
Palbociclib,FANCI,-0.978959764753067
Palbociclib,ABCB11,0.413922695886523
Palbociclib,EPB41L2,-0.472784746260867
Palbociclib,AKT2,0.561434927440826
Palbociclib,TPT1,0.511614867619113
Palbociclib,XPNPEP1,-0.817391673723854
Palbociclib,ASB1,0.542329686028619
Palbociclib,PTPRO,1.63196164085751
Palbociclib,RRS1,-0.724383609635485
Palbociclib,ZNF267,-0.737864023163203
Palbociclib,IL24,-0.57515024571192
Palbociclib,PRKD3,-1.25242593174889
Palbociclib,SPG21,0.579980691274009
Palbociclib,TNFSF15,0.493003271874928
Palbociclib,PCBP3,0.596837293534051
Palbociclib,SERINC3,1.04349631354923
Palbociclib,TMPRSS11D,-0.729840204829257
Palbociclib,MCM3,-0.693211646307078
Palbociclib,ICAM4,0.74967518874577
Palbociclib,NUDT4,1.12481346584502
Palbociclib,POP1,-0.515502679915653
Palbociclib,POU2AF1,-1.74528523286183
Palbociclib,KAT2B,-1.22525331519899
Palbociclib,DMRT1,0.446741796675181
Palbociclib,USP1,-1.46208876655215
Palbociclib,DMP1,0.541839852219536
Palbociclib,MMP20,0.405705633617584
Palbociclib,KLHDC3,0.892001526696338
Palbociclib,PTPN6,0.705315907796226
Palbociclib,ZNF706,-0.826698166983467
Palbociclib,CSF3R,1.12999763091405
Palbociclib,GBA3,-1.10851155576252
Palbociclib,KIF18A,-0.803091213816683
Palbociclib,MYBL1,-1.67864772251674
Palbociclib,PI4KA,0.864139369555884
Palbociclib,TLR2,1.18443502130963
Palbociclib,CCL19,-1.43795477208637
Palbociclib,KIF15,-0.584863083703172
Palbociclib,CENPM,-0.586341960089549
Palbociclib,RAD23B,1.63554572491419
Palbociclib,NUPR1,1.74145787102836
Palbociclib,SLC12A3,-0.371062335513884
Palbociclib,ACOX2,1.25231321652731
Palbociclib,VPS13D,0.660270798773992
Palbociclib,RELB,1.0406999133882
Palbociclib,LSM8,-0.802484069551744
Palbociclib,PDGFRL,-1.43991810934884
Palbociclib,H2AFX,-0.96006539889744
Palbociclib,HBB,-2.63989581664403
Palbociclib,HBP1,0.719521749587285
Palbociclib,AQP2,-0.487441539764403
Palbociclib,NRF1,-0.483767361867989
Palbociclib,DHRS12,0.618913440477285
Palbociclib,BLM,-1.07170992238181
Palbociclib,MAPKAPK5-AS1,0.836019141333447
Palbociclib,OR1F1,-0.389292092550369
Palbociclib,FABP5,-2.48985762823195
Palbociclib,PEX14,0.561594088872278
Palbociclib,MTHFD1,-0.776436669485911
Palbociclib,PLD3,1.29911677042643
Palbociclib,ATAD2,-1.08001410393488
Palbociclib,SPDL1,-0.996552569525583
Palbociclib,GNPAT,0.72874152092707
Palbociclib,PHIP,-0.782313483101976
Palbociclib,GTF2H4,0.645160175505144
Palbociclib,WDHD1,-0.637419530323571
Palbociclib,HRAS,-1.08228324708484
Palbociclib,ARAP2,-1.00569062005906
Palbociclib,GOLGA2P5,0.333070295197624
Palbociclib,LGALS8,1.38857102394104
Palbociclib,PBXIP1,1.04021418094635
Palbociclib,ANK3,1.00389305750529
Palbociclib,C9orf40,-0.686794088000344
Palbociclib,CD46,0.728232803798859
Palbociclib,CD163,1.52887577669961
Palbociclib,SNCB,0.549743164153329
Palbociclib,BABAM1,0.619547809873302
Palbociclib,RBPJ,1.19861123675392
Palbociclib,CENPN,-0.755873765264236
Palbociclib,SS18L2,-0.757813851038613
Palbociclib,MELK,-0.96474414780026
Palbociclib,CNIH3,0.64301056237448
Palbociclib,GADD45B,1.21795079821632
Palbociclib,LAIR1,1.23832864988418
Palbociclib,CCL11,-0.940891407784959
Palbociclib,LZTFL1,0.844402409735182
Palbociclib,FOXO4,0.690920585677738
Palbociclib,NOC3L,-0.732910326548981
Palbociclib,MBD2,-1.03536062013535
Palbociclib,RHOH,-1.05138813313984
Palbociclib,FBXW4P1,-0.444184189751033
Palbociclib,USP12,-0.911125217165263
Palbociclib,TSKS,0.339828400384816
Palbociclib,TNFRSF17,-0.995100878533864
Palbociclib,POLR1B,-0.584685734340117
Palbociclib,LPIN1,-1.09422786462874
Palbociclib,RRAD,0.773350721313842
Palbociclib,SNRPD3,-0.83139141400655
Palbociclib,GNAL,-0.872737200487227
Palbociclib,SLC31A2,0.716046117600942
Palbociclib,DSCC1,-0.958796154885061
Palbociclib,PPP1CC,0.716354881014143
Palbociclib,ITPR2,0.814120701381139
Palbociclib,AK4,-1.06528323037284
Palbociclib,ARAP1,0.561285921505522
Palbociclib,PRF1,-1.29198412668137
Palbociclib,HK3,0.894246419270838
Palbociclib,DPEP3,0.722796184676034
Palbociclib,HDAC9,1.03477153891609
Palbociclib,COPA,0.974933567501253
Palbociclib,METTL21B,1.17457045827593
Palbociclib,NINJ1,0.786476419085549
Palbociclib,PELO,0.838357970828103
Palbociclib,SRRM2,0.711092324483964
Palbociclib,COMT,1.35536627542405
Palbociclib,CHRDL1,1.47797322840918
Palbociclib,QRSL1,0.684853826250353
Palbociclib,PRM2,0.407685382025584
Palbociclib,FZR1,0.3806913353148
Palbociclib,MAU2,0.710900153432575
Palbociclib,MIA3,0.899884371530441
Palbociclib,GP1BA,-0.433216946465626
Palbociclib,CST6,1.09779558579127
Palbociclib,SMARCE1,-0.698381594249173
Palbociclib,RASSF2,0.913431485493977
Palbociclib,SEPT11,-1.37233889670599
Palbociclib,DNM1,1.12653581869034
Palbociclib,MLST8,0.496671256564913
Palbociclib,PTRF,-0.987152672949289
Palbociclib,TOPBP1,-0.593035811469667
Palbociclib,SDHC,0.665247712816511
Palbociclib,ZNF10,0.563901095163255
Palbociclib,CARD9,0.642573067120146
Palbociclib,TUBGCP4,-0.491686077344984
Palbociclib,HELLS,-1.13344194775536
Palbociclib,DESI2,0.879953282220026
Palbociclib,GABRA1,0.859154354958306
Palbociclib,TXNDC15,-0.723263275055652
Palbociclib,GORASP2,0.52081388518924
Palbociclib,TIPIN,-0.781281669934591
Palbociclib,MLLT11,0.712438367661977
Palbociclib,SEMA4F,-0.452550473667321
Palbociclib,VPS9D1,0.629162345613753
Palbociclib,C1RL,0.799847443898521
Palbociclib,GABPB1,-0.71474255834307
Palbociclib,USP34,0.576924556777594
Palbociclib,NID1,-1.70073584147862
Palbociclib,PRIM1,-0.721789314633324
Palbociclib,JUND,0.85853016944159
Palbociclib,WDR61,1.21241770471846
Palbociclib,C5orf30,-0.838517594905128
Palbociclib,IDE,-0.738730441956292
Palbociclib,HSPA1L,0.416292939867295
Palbociclib,HSD3B2,-0.834478991372242
Palbociclib,DFNA5,1.21865247544788
Palbociclib,CCDC30,-0.272280409222561
Palbociclib,MRPL19,-0.59525257065182
Palbociclib,ZXDC,0.605773562476751
Palbociclib,TRIM33,-0.685976630165461
Palbociclib,BTN3A3,-0.730146623793104
Palbociclib,PCID2,0.537497929164348
Palbociclib,CYBA,-1.80283439159393
Palbociclib,GGA1,0.775634555589586
Palbociclib,PCBP2,0.995245388575963
Palbociclib,YTHDF2,-0.655182009651549
Palbociclib,FCGRT,0.958449715659736
Palbociclib,MKNK1,1.95141467026302
Palbociclib,CAMK2G,0.671307631901331
Palbociclib,PPP3CC,-0.644409406752811
Palbociclib,FLOT1,0.87927615074884
Palbociclib,DAZAP2,0.774508816855297
Palbociclib,TPD52,-1.84215150560651
Palbociclib,RFC5,-0.698473601114175
Palbociclib,CNDP2,-1.7263388463429
Palbociclib,CHL1,-1.68214665708088
Palbociclib,CNPY3,1.53653399149577
Palbociclib,CLTCL1,0.671971179190136
Palbociclib,IFIT5,-1.03887569904328
Palbociclib,MSR1,0.94437489055452
Palbociclib,HMGCS2,-1.25777656123751
Palbociclib,IMPACT,0.784159416244144
Palbociclib,NSUN3,-0.592702445529755
Palbociclib,COX6A1,0.880189112254552
Palbociclib,TSFM,0.834488914126445
Palbociclib,TIMM9,-1.94779234840756
Palbociclib,EMC9,-0.480591887519468
Palbociclib,SLC8B1,0.405828163737341
Palbociclib,PKNOX1,-0.528476073628376
Palbociclib,ASPH,0.980476697285973
Palbociclib,MATR3,-0.502695265270413
Palbociclib,AKR1B10,-1.79916835966564
Palbociclib,RAB13,1.16097615446363
Palbociclib,BRF1,-0.330191135406491
Palbociclib,NPHS2,-0.610330408527735
Palbociclib,WDR76,-0.626374403635663
Palbociclib,PUM2,-0.79870891571045
Palbociclib,PRPF39,-0.794222099440443
Palbociclib,UMOD,-0.676662961641945
Palbociclib,NFRKB,-0.51359689235687
Palbociclib,POLRMT,0.663190251304989
Palbociclib,GPC4,1.28749094690596
Palbociclib,APPL1,-0.583262750080649
Palbociclib,MPP3,-0.399374467985968
Palbociclib,INTS12,0.556387884276253
Palbociclib,ZBTB24,-0.508736150605338
Palbociclib,ATXN3,-0.714304100899464
Palbociclib,TWF2,0.457271155856908
Palbociclib,LOR,-0.973719596862792
Palbociclib,CCR9,0.473957697550458
Palbociclib,IL23A,0.531710068384809
Palbociclib,UBE2C,-0.389920189267117
Palbociclib,HDGF,0.874053330648514
Palbociclib,PFDN5,1.21744916552589
Palbociclib,DIP2C,-0.725568453470869
Palbociclib,NF2,-0.478791526385711
Palbociclib,DNAJC2,-0.604935112453638
Palbociclib,GLS,-1.14301859764825
Palbociclib,SSB,-0.701423224948703
Palbociclib,PPM1D,-0.757464045570008
Palbociclib,MPZ,-0.522284189860025
Palbociclib,KRT15,-1.51345420451391
Palbociclib,MYO19,-0.482928128469557
Palbociclib,ZNF197,-0.32289615699223
Palbociclib,ASGR1,0.532884086881365
Palbociclib,CHAF1B,-0.732403113728477
Palbociclib,VPS39,0.42028790428525
Palbociclib,SRP9,0.618416547775272
Palbociclib,FKBP8,0.515517813818791
Palbociclib,CYFIP1,0.911871734119595
Palbociclib,ORAI3,0.846928346724741
Palbociclib,CRB1,0.35935569944836
Palbociclib,GRIK2,0.677770472708201
Palbociclib,BCL6,0.691490814799353
Palbociclib,CENPI,-0.495356741405667
Palbociclib,TFDP1,-0.550393161319548
Palbociclib,DAPP1,-0.499048874491735
Palbociclib,DCTPP1,-0.751644940603353
Palbociclib,MT4,-0.339817365010577
Palbociclib,ZC3H13,-1.0287473258518
Palbociclib,GPBP1L1,0.457325049809051
Palbociclib,ELF4,-0.981540600458775
Palbociclib,ISCU,1.27286814507984
Palbociclib,KCTD9,-0.558016618092854
Palbociclib,TMEM53,0.478705644607548
Palbociclib,PRR34,-0.297924382346014
Palbociclib,SRSF5,0.995408898308161
Palbociclib,ALDH8A1,-0.986006291139693
Palbociclib,FAM65A,-0.676630848929991
Palbociclib,ALDOB,-1.38908306757609
Palbociclib,RPP38,0.579257607460021
Palbociclib,SLC1A5,-0.772004570279799
Palbociclib,S100B,-1.05216458865574
Palbociclib,NAP1L1,-0.754533483868551
Palbociclib,EXOG,-0.471016378629776
Palbociclib,HSPB3,0.706486554372882
Palbociclib,NCK2,-0.785192183085847
Palbociclib,C1S,-1.42294557605471
Palbociclib,GGA2,-0.480318126224336
Palbociclib,MYOM2,-0.592098860513593
Palbociclib,SNX3,0.632163865225656
Palbociclib,SEPHS1,0.843945548647932
Palbociclib,WTAP,-0.950361467543099
Palbociclib,KMT2A,-0.591681383904953
Palbociclib,FIS1,0.97798807280404
Palbociclib,ATP6V1E1,0.72500196525029
Palbociclib,ARL6IP1,-0.974898326964607
Palbociclib,HJURP,-0.636637699036367
Palbociclib,PDZD3,-0.38574831826346
Palbociclib,PSMD11,-0.745921850204473
Palbociclib,TEX10,-0.88746069158826
Palbociclib,DLGAP5,-0.719636451630366
Palbociclib,MICB,-0.894366525468371
Palbociclib,PCDHGC3,0.431807381766186
Palbociclib,ZEB2,-1.47595934924625
Palbociclib,PDIA5,-0.834925203096297
Palbociclib,CCDC109B,-1.11206529821668
Palbociclib,B3GAT1,-0.385061621665952
Palbociclib,ARMCX5,0.756160452252343
Palbociclib,GPSM3,0.681901029178075
Palbociclib,TMEM97,-1.53224576087225
Palbociclib,UNKL,-0.430019594374153
Palbociclib,GLRX2,-0.646995987210957
Palbociclib,ZNF536,0.677818888709664
Palbociclib,NFE2L3,0.831903446288339
Palbociclib,CORO1B,0.728569939022972
Palbociclib,APOLD1,1.04858475072044
Palbociclib,SOX10,-1.08448626597722
Palbociclib,MFSD9,-0.405771562031335
Palbociclib,APOC2,1.30224682035901
Palbociclib,RNPEPL1,0.565648198127748
Palbociclib,MZF1,0.533270001411438
Palbociclib,PHF3,-0.638186017672223
Palbociclib,BICC1,-1.39657060872941
Palbociclib,CTNNAL1,-0.94172594660804
Palbociclib,TCP10L,-0.287013536407832
Palbociclib,SMC6,-0.958573466255551
Palbociclib,VRK1,-0.972321726026988
Palbociclib,CCK,1.19642594669546
Palbociclib,BRIP1,-0.810913193793524
Palbociclib,RGS16,1.33721742743538
Palbociclib,ZNF223,0.481620623951867
Palbociclib,WIPF1,-0.943527326697393
Palbociclib,SYNE1,-0.83471163113912
Palbociclib,TTC27,-0.571314664114083
Palbociclib,HIST1H3A,-0.342822494960965
Palbociclib,RGL2,0.709648620514642
Palbociclib,HSD17B3,0.458337766783581
Palbociclib,PEX6,0.913191136859714
Palbociclib,CDCA8,-0.483388389859883
Palbociclib,SH3BGRL,1.20284348442441
Palbociclib,FBXO11,-0.444987649009338
Palbociclib,CDKN3,-0.896788279215496
Palbociclib,HAMP,1.30742786611829
Palbociclib,GAL3ST4,0.576296062696549
Palbociclib,SPINT2,1.45306368101211
Palbociclib,WIPF2,0.570473841258461
Palbociclib,HLA-F-AS1,-0.703880559830436
Palbociclib,ATF4,1.12312165896098
Palbociclib,SPG7,0.651294662838891
Palbociclib,PIGC,0.638584267525446
Palbociclib,SGF29,-0.411700946944095
Palbociclib,TK1,-0.704091696512126
Palbociclib,CXCL2,1.69378043498312
Palbociclib,TLN1,0.845319044022333
Palbociclib,PER1,0.963728595347633
Palbociclib,ORC6,-0.918339593069893
Palbociclib,BICD1,-0.742666902996243
Palbociclib,GATA4,-0.568334539731343
Palbociclib,SFT2D2,-0.457987285795667
Palbociclib,CCL20,1.74809563727606
Palbociclib,CD79A,-1.02038235891433
Palbociclib,NREP,0.986382035982044
Palbociclib,HSP90AB1,0.966323466528035
Palbociclib,NDE1,-0.819412010056629
Palbociclib,WWC1,-0.973243611199517
Palbociclib,RAD54L,-0.660895324888683
Palbociclib,PABPC1,0.506445839291533
Palbociclib,CALU,-0.646736394791374
Palbociclib,EML2,0.665658167430332
Palbociclib,ZDHHC4,0.790904294876824
Palbociclib,NELFE,0.630641732897082
Palbociclib,HPCAL1,1.05171998341878
Palbociclib,ARIH1,0.52395590714046
Palbociclib,NOV,1.31670458047163
Palbociclib,STAT1,-1.0052736940838
Palbociclib,BBS1,0.50625019414084
Palbociclib,PPP3CA,-1.0181005511965
Palbociclib,PTHLH,-0.919964114824926
Palbociclib,DNAJC4,0.367844695136662
Palbociclib,FCHO1,-0.971422581445601
Palbociclib,KLF6,0.990956022625879
Palbociclib,MYLIP,0.797375667662849
Palbociclib,CAPN15,0.456275247392201
Palbociclib,TIMP3,1.76299023628235
Palbociclib,ERO1A,0.795334214255925
Palbociclib,TUBA4B,-0.550450387455168
Palbociclib,RFC1,-0.532060645875472
Palbociclib,SLC16A10,0.425055844443187
Palbociclib,MIF,-0.429217043377104
Palbociclib,NQO1,-0.883983657473606
Palbociclib,REEP5,-1.88633261408124
Palbociclib,PHF7,0.51631565888723
Palbociclib,CEP72,-0.529085761024839
Palbociclib,FAM206A,0.635474284489947
Palbociclib,WDR43,-0.741508404413854
Palbociclib,PQLC3,-0.303804022925242
Palbociclib,FEZF2,0.371943155924478
Palbociclib,COPE,0.60048014777047
Palbociclib,RAP2B,-0.976136332466485
Palbociclib,SAP130,-0.507946218763078
Palbociclib,SPON1,-1.52561246213458
Palbociclib,PGAP2,-0.561333077294488
Palbociclib,CDK5R1,-0.661065280437469
Palbociclib,NFYB,-0.545681402796791
Palbociclib,SCUBE2,-1.48242446354457
Palbociclib,PALB2,-0.694708960396901
Palbociclib,MAP3K5,-0.740019207908992
Palbociclib,TYR,-0.703575111570811
Palbociclib,COG2,0.291522729964486
Palbociclib,CRISP2,0.52792470511936
Palbociclib,RNF219,-0.570449159258888
Palbociclib,SLC6A13,-0.364923289843967
Palbociclib,ZNF184,-0.695093972342354
Palbociclib,MRPL17,-0.630299908774239
Palbociclib,MCUR1,-0.961304170744757
Palbociclib,CCNL2,0.832915107409162
Palbociclib,PYGL,0.40795023100716
Palbociclib,PPARA,0.29465008917309
Pazopanib,DDIT4,2.47698639688038
Pazopanib,MTHFD2,1.57497121038891
Pazopanib,MYO10,1.71256663685753
Pazopanib,PHGDH,1.08266997337341
Pazopanib,PTGS2,3.36892977498827
Pazopanib,RAP1GAP,1.385342109771
Pazopanib,HES1,1.24071445919219
Pazopanib,RBCK1,0.90228154545739
Pazopanib,HMOX1,1.76479230608259
Pazopanib,CBS,1.96948410783495
Pazopanib,GALNT11,-1.1147008169265
Pazopanib,CHMP1B,1.07806963579995
Pazopanib,STMN1,-0.606052557627357
Pazopanib,KCTD9,0.97664944330851
Pazopanib,TXNRD1,1.21883320808411
Pazopanib,VPS28,-2.67415120488121
Pazopanib,NEDD4,-0.966469764709471
Pazopanib,GPN1,-0.903419994172594
Pazopanib,PSMC2,-0.759170872824532
Pazopanib,TRAPPC3,-1.53728515761239
Pazopanib,SMAD3,1.94935108366466
Pazopanib,NUP85,-0.561731554213016
Pazopanib,NMT1,-0.596525328499929
Pazopanib,SLC3A2,1.16643386795407
Pazopanib,CSNK2A1,0.988962128048852
Pazopanib,DNAJB1,-0.623692909876507
Pazopanib,JAG1,1.8414199806395
Pazopanib,CDKN1A,0.908809525626048
Pazopanib,EIF4EBP1,1.06344370614915
Pazopanib,AARS,1.04113531112671
Pazopanib,PRC1,-1.04594960666838
Pazopanib,ADRB2,1.59621861435118
Pazopanib,GLUL,1.78623620101384
Pazopanib,LRRC1,1.16549696241106
Pazopanib,AXL,1.70239993504115
Pazopanib,GLIPR1,-1.74104701053528
Pazopanib,RUVBL1,-0.488821381614316
Pazopanib,SMARCA4,-1.21874620800927
Pazopanib,PHF11,-1.02573709828513
Pazopanib,B4GALT5,1.51156680924552
Pazopanib,KLF4,1.63454698948633
Pazopanib,BTF3,0.703550713402889
Pazopanib,TRNAU1AP,-0.540634904588969
Pazopanib,ADAM17,0.911907752354942
Pazopanib,RRM2,-1.02084256353833
Pazopanib,CRTAC1,0.918569780531381
Pazopanib,FOSL1,1.37205690429324
Pazopanib,CDC25A,-1.17356664793832
Pazopanib,PYCRL,-0.535214321953909
Pazopanib,CETN2,-1.35729824361347
Pazopanib,GNAI1,1.58892145043328
Pazopanib,CCDC70,-0.367395849454972
Pazopanib,TMEM5,-0.771171865009122
Pazopanib,CDH7,-0.468262859753199
Pazopanib,GRAMD4,0.850432435671491
Pazopanib,SERPINE1,3.04193499258586
Pazopanib,ABCG4,-0.525965917678104
Pazopanib,MAP3K5,-1.09906058084397
Pazopanib,ALDH9A1,-1.06460899398441
Pazopanib,ARHGEF2,0.993142655917575
Pazopanib,RBM23,-0.700136059806459
Pazopanib,MAFG,1.26694059939611
Pazopanib,CSRP1,-0.686667828332803
Pazopanib,KIAA1033,-2.27766148816971
Pazopanib,PPIB,-0.559493337358741
Pazopanib,JADE2,1.72800605070023
Pazopanib,NXPE4,0.692640162649612
Pazopanib,KAT6B,1.21774099554334
Pazopanib,LOXL1,1.99262498106276
Pazopanib,PRPF6,0.76443425814311
Pazopanib,PSG9,-0.481553253673372
Pazopanib,POLE2,-1.03361616248176
Pazopanib,ARIH1,-0.724344327336265
Pazopanib,SUB1,-0.862568764459519
Pazopanib,GSTK1,-1.03980582101005
Pazopanib,MON1B,0.56683102675846
Pazopanib,NQO1,1.34633314041865
Pazopanib,THBS1,2.11262419110253
Pazopanib,LRRC41,-1.54625846090771
Pazopanib,PWP2,0.67136330831619
Pazopanib,MAPK8IP1,-0.473389841261362
Pazopanib,ZCCHC2,0.861495579992021
Pazopanib,RPL26,0.978851045880997
Pazopanib,IL5RA,-0.650980617318833
Pazopanib,RPA2,-0.99683614004226
Pazopanib,ZFP36,0.822953349068047
Pazopanib,TRIB1,0.862562724522186
Pazopanib,FZD6,1.43140988122849
Pazopanib,HSPB1,-0.643610159556072
Pazopanib,ABCC1,1.07423814137777
Pazopanib,SLC36A1,0.830874357904708
Pazopanib,CAPN6,-1.00886634985606
Pazopanib,TLE1,0.747276203972952
Pazopanib,GLTSCR2,0.846342461449766
Pazopanib,PGBD5,-1.00585834185282
Pazopanib,CD96,0.888265933309285
Pazopanib,ATPIF1,-0.912184272493633
Pazopanib,DUSP14,-1.26965226445879
Pazopanib,PTH2R,0.99492407412756
Pazopanib,NUSAP1,-1.64386369500841
Pazopanib,TOX,1.41014113880339
Pazopanib,ERCC8,0.495028285753163
Pazopanib,CARS,0.620729469117662
Pazopanib,KLF9,1.31363466807774
Pazopanib,ZNF133,0.644813378651934
Pazopanib,KMT5A,0.625833324023655
Pazopanib,CTSH,-1.55357055436997
Pazopanib,STAT2,0.719944261369252
Pazopanib,CRIM1,1.06074104990278
Pazopanib,DNM3,0.939346727870761
Pazopanib,MAP3K9,-0.739124281065804
Pazopanib,NSFL1C,0.850157294954571
Pazopanib,SLC7A1,1.78321094740006
Pazopanib,FAM111A,-0.905413508415221
Pazopanib,PRMT3,0.650161050614853
Pazopanib,NAGK,-0.886751237369719
Pazopanib,CA4,1.22749316976184
Pazopanib,MYO1C,0.796708742777504
Pazopanib,MYF6,-0.540577417328243
Pazopanib,EHF,1.28159171910513
Pazopanib,DPM3,-1.36174287114824
Pazopanib,VPS33B,-0.636070194698516
Pazopanib,GPR17,0.833279955954783
Pazopanib,IGF1R,1.5466316200438
Pazopanib,RPLP2,0.588770298730762
Pazopanib,ERBB3,1.1187752598808
Pazopanib,TNC,-1.4898785721688
Pazopanib,TPH1,0.842666205905733
Pazopanib,C9orf9,-0.646836769013175
Pazopanib,STX4,-0.486035926001412
Pazopanib,GNG4,0.624890991619654
Pazopanib,TACC3,-0.799220141910369
Pazopanib,MAP3K13,-0.663829303923108
Pazopanib,CIRBP,0.579703875950404
Pazopanib,C7orf43,-0.493480648313251
Pazopanib,SRRM1,-0.573177053814833
Pazopanib,RALGAPB,0.513943848155791
Pazopanib,OPN3,-1.8462126709166
Pazopanib,GLUD2,0.899129969733102
Pazopanib,TNFSF11,-0.640489825180597
Pazopanib,ITCH,0.659714880443752
Pazopanib,HOMER2,-1.51857313088008
Pazopanib,ZG16,1.01722567422049
Pazopanib,ID1,2.60014053753444
Pazopanib,CNOT6,0.631258192516508
Pazopanib,CYLD,-0.770495210375103
Pazopanib,PRKCB,-1.52077734186536
Pazopanib,DLX5,0.948361410981136
Pazopanib,CCRL2,0.777221957842508
Pazopanib,ESF1,0.720258020219351
Pazopanib,MPC2,-0.745270933423718
Pazopanib,ABCG1,1.40425626153038
Pazopanib,PRM1,-0.427064208757305
Pazopanib,NDUFAF1,-0.726980215027219
Pazopanib,LAMP3,1.72242805077916
Pazopanib,MKKS,0.640108369645623
Pazopanib,CYFIP1,-1.06507016931261
Pazopanib,EEF1B2,0.680126871381492
Pazopanib,GTF2H3,0.668010212126229
Pazopanib,RAD17,0.558575459889006
Pazopanib,RABGGTB,0.982264268965951
Pazopanib,TPM1,-0.855758553459533
Pazopanib,TCAF1,-0.869579337892075
Pazopanib,CLPB,-0.770759463310246
Pazopanib,ANAPC15,-0.57480888139634
Pazopanib,MT1M,1.57331417571931
Pazopanib,SH3YL1,-1.36898825849805
Pazopanib,ZMYM4,-0.709156978698003
Pazopanib,SLC26A2,1.70872285962105
Pazopanib,BATF,-0.543380110036757
Pazopanib,RNF128,-1.58972488130842
Pazopanib,ZNF335,-0.456727005186534
Pazopanib,PDGFD,1.51474740391685
Pazopanib,BEST2,0.599912961324055
Pazopanib,FXYD6,-1.38039964721316
Pazopanib,TTLL5,-0.527049870718092
Pazopanib,ZSCAN5A,-0.385399301846822
Pazopanib,TCP11L1,0.596180597941082
Pazopanib,PRSS8,0.897911105837138
Pazopanib,APOBEC3F,-0.654539851915266
Pazopanib,CLEC2B,1.61632187593551
Pazopanib,INHBA,1.02299493835086
Pazopanib,NRBP1,-0.770516849699472
Pazopanib,USP6NL,0.731421027864733
Pazopanib,PRUNE2,-1.63648079690479
Pazopanib,MPI,-0.604518146741959
Pazopanib,TWF2,0.463362909498676
Pazopanib,KDELR2,-0.510915120442711
Pazopanib,PLK1,-1.85208468210129
Pazopanib,LDLRAP1,-0.643440286318457
Pazopanib,MRPL17,-0.716008209046863
Pazopanib,AGPS,0.765647888183595
Pazopanib,PUS7,0.669740347635178
Pazopanib,CCIN,-0.337059690838766
Pazopanib,CSNK1A1,0.940106374876838
Pazopanib,ABHD4,1.11735380263556
Pazopanib,GPR143,0.961620171864822
Pazopanib,QSOX1,0.647318692434403
Pazopanib,FIS1,-1.05129513286409
Pazopanib,ARHGAP10,-0.457266716730027
Pazopanib,IL10,0.403871644110906
Pazopanib,POU5F1P3,-0.831834543318971
Pazopanib,PDHA1,0.773122787475586
Pazopanib,PGAP2,-0.638108310245331
Pazopanib,MRPL24,-0.445286024184453
Pazopanib,SUPT6H,0.677567816915966
Pazopanib,RRAGA,-0.502680687677289
Pazopanib,CDCA8,-0.581371750150409
Pazopanib,BANK1,-1.4928708757673
Pazopanib,COL4A3,-0.821087757746377
Pazopanib,INPP1,0.407861357643492
Pazopanib,TMPO,-0.691965352921257
Pazopanib,PANK3,0.632949704215638
Pazopanib,FAIM2,-0.956416850998288
Pazopanib,SUGP2,-0.560251292728241
Pazopanib,ADIPOR2,0.970303155127029
Pazopanib,SDHC,-0.639119352613177
Pazopanib,TTLL12,0.732985485167729
Pazopanib,ALDH1B1,-0.621272314162479
Pazopanib,CRYZ,-0.666248026348291
Pazopanib,DIDO1,0.740709906532651
Pazopanib,C14orf2,-1.23013158071608
Pazopanib,NRCAM,-1.55193737007323
Pazopanib,SUSD5,0.721342240061079
Pazopanib,CLDN9,-0.36375365938459
Pazopanib,RAD23B,-1.4775044180098
